-7.5900634,5.9260117,5.8825076
-7.5909128,5.8263018,5.8194650
-7.5911168,5.7264883,5.7564224
-7.5906141,5.6265468,5.6933798
-7.5893433,5.5264530,5.6303372
-7.5872430,5.4261824,5.5672946
-7.5842811,5.3265513,5.5063166
-7.5803900,5.2267763,5.4453621
-7.5755159,5.1268934,5.3844075
-7.5696055,5.0269478,5.3234530
-7.5626055,4.9269848,5.2624984
-7.5544904,4.8273628,5.2027479
-7.5451923,4.7278279,5.1430806
-7.5346604,4.6283957,5.0834132
-7.5228454,4.5291034,5.0237458
-7.5096983,4.4299883,4.9640785
-7.4951499,4.3309591,4.9054491
-7.4791651,4.2321745,4.8469817
-7.4616989,4.1337068,4.7885143
-7.4427033,4.0356078,4.7300469
-7.4221306,3.9379295,4.6715795
-7.3998197,3.8402472,4.6167566
-7.3757930,3.7429882,4.5628317
-7.3500321,3.6463367,4.5089068
-7.3224930,3.5503584,4.4549819
-7.2931315,3.4551193,4.4010571
-7.2616455,3.3599263,4.3528249
-7.2281546,3.2654011,4.3062884
-7.1927109,3.1718481,4.2597519
-7.1552936,3.0793434,4.2132155
-7.1158820,2.9879632,4.1666790
-7.0739727,2.8967585,4.1259148
-7.0298770,2.8065944,4.0866765
-6.9837352,2.7178263,4.0474383
-6.9355653,2.6305345,4.0082001
-6.8853850,2.5447993,3.9689619
-6.8323990,2.4594190,3.9301004
-6.7772818,2.3756006,3.8912890
-6.7201758,2.2935533,3.8524777
-6.6611188,2.2133128,3.8136664
-6.6000992,2.1348528,3.7741878
-6.5363546,2.0572982,3.7238118
-6.4706410,1.9817624,3.6734358
-6.4029211,1.9083313,3.6230598
-6.3331578,1.8370906,3.5726838
-6.2612216,1.7680398,3.5381184
-6.1869638,1.7011486,3.5406464
-6.1106247,1.6366772,3.5431744
-6.0322375,1.5746744,3.5457025
-5.9518354,1.5151892,3.5482305
-5.8697782,1.4584841,3.5623960
-5.7860798,1.4044722,3.5856991
-5.7005772,1.3529142,3.6090021
-5.6133574,1.3037470,3.6323052
-5.5245071,1.2569077,3.6556083
-5.4352980,1.2128900,3.7031813
-5.3450059,1.1710872,3.7572727
-5.2534194,1.1311848,3.8113641
-5.1606396,1.0930275,3.8654555
-5.0667676,1.0564603,3.9195469
-4.9737308,1.0220045,3.9755660
-4.8798949,0.9889116,4.0317158
-4.7851600,0.9570806,4.0878657
-4.6895498,0.9264573,4.1440155
-4.5930878,0.8969874,4.2001654
-4.4979703,0.8692332,4.2605645
-4.4021335,0.8424756,4.3210380
-4.3055741,0.8166383,4.3815116
-4.2083268,0.7916561,4.4419852
-4.1104259,0.7674642,4.5024588
-4.0138337,0.7444494,4.5669010
-3.9168548,0.7221152,4.6317144
-3.8193365,0.7003609,4.6965278
-3.7213054,0.6791297,4.7613412
-3.6227878,0.6583643,4.8261546
-3.5251613,0.6382839,4.8916560
-3.4275956,0.6186583,4.9574044
-3.3296258,0.5993526,5.0231529
-3.2312703,0.5803326,5.0889014
-3.1325476,0.5615640,5.1546499
-3.0341742,0.5431428,5.2190460
-2.9362983,0.5250671,5.2818489
-2.8381140,0.5071764,5.3446517
-2.7396351,0.4894653,5.4074546
-2.6408753,0.4719285,5.4702575
-2.5419636,0.4545809,5.5326069
-2.4438335,0.4375789,5.5908974
-2.3454709,0.4207520,5.6491880
-2.2468908,0.4041134,5.7074785
-2.1481083,0.3876765,5.7657690
-2.0491382,0.3714544,5.8240595
-1.9504445,0.3555329,5.8358944
-1.8518096,0.3398923,5.8257806
-1.7530401,0.3245229,5.8156667
-1.6541542,0.3094499,5.8055528
-1.5551705,0.2946983,5.7954390
-1.4561205,0.2802949,5.7725703
-1.3570558,0.2662750,5.7048574
