-2.6052070,5.8443158,6.4419528
-2.5960922,5.7451274,6.3781440
-2.5866128,5.6458252,6.3143352
-2.5767276,5.5464158,6.2505264
-2.5663953,5.4469055,6.1867176
-2.5555747,5.3473010,6.1229088
-2.5442755,5.2480479,6.0604019
-2.5324319,5.1488961,5.9983520
-2.5199897,5.0497375,5.9363022
-2.5069117,4.9506168,5.8742523
-2.4931608,4.8515789,5.8122024
-2.4786868,4.7525807,5.7509092
-2.4634476,4.6536449,5.6905445
-2.4474221,4.5549185,5.6301797
-2.4305737,4.4564402,5.5698150
-2.4128660,4.3582490,5.5094503
-2.3942315,4.2602258,5.4493178
-2.3745028,4.1617933,5.3903327
-2.3537912,4.0637816,5.3313475
-2.3320637,3.9662385,5.2723624
-2.3092873,3.8692116,5.2133773
-2.2854288,3.7727487,5.1543922
-2.2600454,3.6753604,5.0961710
-2.2334579,3.5785571,5.0380005
-2.2056683,3.4824963,4.9798299
-2.1766528,3.3872330,4.9216593
-2.1463876,3.2928222,4.8634888
-2.1142124,3.1974763,4.8067756
-2.0805295,3.1026682,4.7504366
-2.0454863,3.0089394,4.6940975
-2.0090732,2.9163534,4.6377585
-1.9712804,2.8249740,4.5814194
-1.9310797,2.7325770,4.5287136
-1.8891255,2.6409419,4.4770416
-1.8457118,2.5507966,4.4253696
-1.8008525,2.4622085,4.3736977
-1.7545616,2.3752449,4.3220257
-1.7050481,2.2868173,4.2766106
-1.6538988,2.1999962,4.2317335
-1.6013180,2.1151077,4.1868565
-1.5473588,2.0322014,4.1419794
-1.4914250,1.9503991,4.0985505
-1.4322292,1.8680366,4.0594067
-1.3717253,1.7879236,4.0202630
-1.3099917,1.7100494,3.9811193
-1.2471067,1.6344033,3.9419755
-1.1809418,1.5585044,3.9009049
-1.1130474,1.4842839,3.8593207
-1.0439967,1.4123509,3.8177366
-0.9737858,1.3426362,3.7761524
-0.9015309,1.2742607,3.7529653
-0.8271564,1.2072667,3.7473592
-0.7513514,1.1423814,3.7417531
-0.6739778,1.0795325,3.7361470
-0.5951814,1.0188611,3.7302144
-0.5151246,0.9605134,3.7236269
-0.4330859,0.9040572,3.7170394
-0.3488989,0.8495047,3.7104519
-0.2627952,0.7971025,3.7054452
-0.1776029,0.7484742,3.7133557
-0.0901211,0.7017202,3.7212663
-0.0003251,0.6569344,3.7291768
0.0918100,0.6142110,3.7370874
0.1827513,0.5751056,3.7675175
0.2743055,0.5386045,3.8075012
0.3678825,0.5040365,3.8474848
0.4634211,0.4713862,3.8874685
0.5606040,0.4407157,3.9274726
0.6545664,0.4133382,3.9678734
0.7501285,0.3876641,4.0082743
0.8472404,0.3637037,4.0486751
0.9458523,0.3414674,4.0890760
1.0452547,0.3210941,4.1295532
1.1417660,0.3031878,4.1705188
1.2394918,0.2868457,4.2114844
1.3383795,0.2720549,4.2524500
1.4383764,0.2588028,4.2934156
1.5394299,0.2470764,4.3343812
1.6373719,0.2372401,4.3789896
1.7360726,0.2287702,4.4237039
1.8356049,0.2216165,4.4684181
1.9359233,0.2157414,4.5131323
2.0369822,0.2111073,4.5578465
2.1367566,0.2077314,4.6053810
2.2357509,0.2054928,4.6549100
2.3353198,0.2042882,4.7044391
2.4354272,0.2040694,4.7539682
2.5360368,0.2047884,4.8034972
2.6370748,0.2063961,4.8530908
2.7361029,0.2087755,4.9068503
2.8355109,0.2119060,4.9606097
2.9352696,0.2157380,5.0143692
3.0353496,0.2202219,5.0681287
3.1357218,0.2253080,5.1218882
3.2358820,0.2309190,5.1764194
3.3351941,0.2369608,5.2327038
3.4347106,0.2434449,5.2889882
3.5344080,0.2503254,5.3452725
3.6342625,0.2575563,5.4015569
3.7342506,0.2650916,5.4578413
3.8340190,0.2728595,5.5138555
3.9335505,0.2808137,5.5696066
4.0331397,0.2889354,5.6253578
4.1327602,0.2971812,5.6811089
4.2323860,0.3055078,5.7368601
4.3319909,0.3138720,5.7926112
4.4317664,0.3222498,5.7732785
4.5315751,0.3306042,5.7169090
4.6312826,0.3389078,5.6605396
4.7308620,0.3471423,5.6041701
4.8302864,0.3552895,5.5478006
4.9295288,0.3633309,5.4914311
5.0296134,0.3713343,5.4239631
5.1296475,0.3792271,5.3545629
5.2294296,0.3869999,5.2851627
5.3289416,0.3946580,5.2157626
5.4281654,0.4022068,5.1463624
5.5272841,0.4096667,5.0759775
5.6277790,0.4171669,4.9972353
5.7279116,0.4246346,4.9184930
5.8276574,0.4321336,4.8397507
5.9269918,0.4397278,4.7610085
6.0258906,0.4474810,4.6822662
6.1255548,0.4555596,4.6020192
6.2260980,0.4640838,4.5200626
6.3260750,0.4730730,4.4381060
6.4254399,0.4826594,4.3561494
6.5241467,0.4929753,4.2741928
6.6221497,0.5041530,4.1922362
6.7228433,0.5167781,4.1199197
6.8227315,0.5306313,4.0478265
6.9216524,0.5458538,3.9757334
7.0195249,0.5625964,3.9036403
7.1162676,0.5810101,3.8315471
7.2147749,0.6019064,3.7806160
7.3132828,0.6251855,3.7396721
7.4102664,0.6506370,3.6987283
7.5056243,0.6783358,3.6577844
7.5992550,0.7083564,3.6168406
7.6939327,0.7418336,3.5797760
7.7883298,0.7785677,3.5451378
7.8805255,0.8178779,3.5104995
7.9704351,0.8596987,3.4758613
8.0579740,0.9039651,3.4412230
8.1465336,0.9525931,3.3887477
8.2332394,1.0042424,3.3317800
8.3171668,1.0583491,3.2748124
8.3982916,1.1148235,3.2178447
8.4773480,1.1741668,3.1552686
8.5560311,1.2379585,3.0727877
8.6313523,1.3042144,2.9903068
8.7031022,1.3729788,2.9078259
8.7710713,1.4442959,2.8253450
8.8368742,1.5203820,2.8195720
8.8987052,1.5994945,2.8286773
8.9561474,1.6810159,2.8377826
9.0091577,1.7647395,2.8468879
9.0582808,1.8515449,2.8758102
9.1032698,1.9409499,2.9177870
9.1439109,2.0321013,2.9597638
9.1804116,2.1248446,3.0017407
9.2129460,2.2189344,3.0415321
9.2416306,2.3142532,3.0786981
9.2665111,2.4108821,3.1158640
9.2875869,2.5087953,3.1530299
9.3047540,2.6072959,3.1890045
9.3179866,2.7053839,3.2221544
9.3276060,2.8045566,3.2553043
9.3336291,2.9047369,3.2884542
9.3360718,3.0057033,3.3213540
9.3350174,3.1042500,3.3486332
9.3304557,3.2034889,3.3759124
9.3222165,3.3033164,3.4031916
9.3101294,3.4036289,3.4304708
9.2945022,3.5018921,3.5056037
9.2757828,3.5991352,3.6074242
9.2545359,3.6967335,3.7092447
9.2315230,3.7947090,3.8110652
9.2075502,3.8929021,3.9126764
9.1838159,3.9890688,4.0114776
9.1599434,4.0856870,4.1102787
9.1360658,4.1828068,4.2090799
9.1123161,4.2804785,4.3078810
9.0890298,4.3778906,4.4003862
9.0664229,4.4744539,4.4822453
9.0441680,4.5716068,4.5641044
9.0222823,4.6693388,4.6459635
9.0007829,4.7676396,4.7278226
8.9799293,4.8653512,4.8018894
8.9596827,4.9626850,4.8698555
8.9398848,5.0605057,4.9378217
8.9205705,5.1587851,5.0057878
8.9017745,5.2574950,5.0737540
8.8836853,5.3557502,5.1366333
8.8662365,5.4538975,5.1967597
8.8493479,5.5523551,5.2568860
8.8330251,5.6510797,5.3170123
8.8172739,5.7500278,5.3771386
8.8021513,5.8487992,5.4360659
8.7875975,5.9475521,5.4944042
8.7735386,6.0464524,5.5527426
8.7599276,6.1454899,5.6110809
8.7467177,6.2446545,5.6694193
8.7338922,6.3437049,5.7278822
8.7213957,6.4427481,5.7864078
8.7091792,6.5418943,5.8449334
8.6972088,6.6411376,5.9034589
8.6854509,6.7404720,5.9619845
8.6738953,6.8396902,6.0202675
8.6625026,6.9388760,6.0784155
8.6512352,7.0381364,6.1365636
8.6400685,7.1374667,6.1947117
8.6289780,7.2368620,6.2528598
8.6179573,7.3361543,6.3098545
8.6069774,7.4353957,6.3660930
8.5960049,7.5346893,6.4223315
8.5850186,7.6340317,6.4785700
8.5739972,7.7334192,6.5348086
8.5629335,7.8327182,6.5878960
8.5517995,7.9319486,6.6384224
8.5405537,8.0312116,6.6889488
8.5291668,8.1305026,6.7394752
8.5176090,8.2298168,6.7900016
8.5058632,8.3290462,6.8369416
8.4939026,8.4281810,6.8801075
8.4816879,8.5273264,6.9232735
8.4691924,8.6264785,6.9664395
8.4563896,8.7256336,7.0096055
8.4432652,8.8246972,7.0495827
8.4298023,8.9236275,7.0850094
8.4159648,9.0225514,7.1204360
8.4017338,9.1214664,7.1558627
8.3870906,9.2203701,7.1912893
8.3720296,9.3191745,7.2249636
8.3565525,9.4177857,7.2550066
8.3406257,9.5163813,7.2850496
8.3242429,9.6149606,7.3150926
8.3073981,9.7135234,7.3451356
8.2900979,9.8119959,7.3750841
8.2723745,9.9101998,7.4047078
8.2541914,10.0083883,7.4343314
8.2355569,10.1065632,7.4639551
8.2164797,10.2047260,7.4935788
8.1969760,10.3028381,7.5236031
8.1771171,10.4006124,7.5569244
8.1568574,10.4983809,7.5902457
8.1362177,10.5961470,7.6235671
8.1152186,10.6939136,7.6568884
8.0938809,10.7916839,7.6902097
8.0723062,10.8891026,7.7279706
8.0504451,10.9865214,7.7658594
8.0283225,11.0839540,7.8037481
8.0059654,11.1814043,7.8416369
7.9834010,11.2788758,7.8795256
7.9607175,11.3761091,7.9198021
7.9378937,11.4733111,7.9606160
7.9149405,11.5705439,8.0014300
7.8918825,11.6678104,8.0422440
7.8687443,11.7651137,8.0830579
7.8455894,11.8622934,8.1234501
7.8224236,11.9594248,8.1636084
7.7992473,12.0566006,8.2037668
7.7760822,12.1538233,8.2439251
7.7529503,12.2510952,8.2840835
7.7298930,12.3483359,8.3219236
7.7069360,12.4455322,8.3570091
7.6840786,12.5427844,8.3920946
7.6613433,12.6400949,8.4271801
7.6387529,12.7374659,8.4622656
7.6163366,12.8348703,8.4957661
7.5941271,12.9322561,8.5247770
7.5721222,13.0297080,8.5537880
7.5503383,13.1272271,8.5827989
7.5287921,13.2248149,8.6118099
7.5075008,13.3224688,8.6405419
7.4864921,13.4201302,8.6648166
